start_id,start_vertex_type,end_id,end_vertex_type
206158430254,Comment,206158430253,Comment
206158430255,Comment,206158430253,Comment
206158430257,Comment,206158430256,Comment
206158430258,Comment,206158430256,Comment
206158430263,Comment,206158430256,Comment
206158430264,Comment,206158430253,Comment
206158430464,Comment,206158430463,Comment
206158430465,Comment,206158430462,Comment
206158430466,Comment,206158430463,Comment
206158430468,Comment,206158430466,Comment
137438953985,Comment,137438953981,Comment
137438953988,Comment,137438953985,Comment
274877907626,Comment,274877907624,Comment
274877907627,Comment,274877907623,Comment
274877907628,Comment,274877907623,Comment
274877907629,Comment,274877907624,Comment
274877907631,Comment,274877907629,Comment
274877907632,Comment,274877907629,Comment
274877907633,Comment,274877907631,Comment
274877907634,Comment,274877907623,Comment
343597384592,Comment,343597384591,Comment
343597384598,Comment,343597384593,Comment
343597384599,Comment,343597384591,Comment
343597384600,Comment,343597384599,Comment
343597384603,Comment,343597384596,Comment
343597384605,Comment,343597384599,Comment
343597384609,Comment,343597384608,Comment
274877908010,Comment,274877908009,Comment
274877908013,Comment,274877908009,Comment
274877908015,Comment,274877908009,Comment
343597384756,Comment,343597384754,Comment
343597384757,Comment,343597384754,Comment
343597384759,Comment,343597384757,Comment
343597384760,Comment,343597384754,Comment
343597384762,Comment,343597384756,Comment
343597384763,Comment,343597384761,Comment
343597384764,Comment,343597384754,Comment
343597384765,Comment,343597384754,Comment
343597384770,Comment,343597384757,Comment
343597384771,Comment,343597384757,Comment
68719478306,Comment,68719478305,Comment
68719478402,Comment,68719478401,Comment
68719478403,Comment,68719478402,Comment
68719478405,Comment,68719478401,Comment
68719478406,Comment,68719478404,Comment
68719478407,Comment,68719478403,Comment
68719478409,Comment,68719478402,Comment
68719478410,Comment,68719478402,Comment
68719478411,Comment,68719478402,Comment
68719478412,Comment,68719478404,Comment
68719478416,Comment,68719478414,Comment
68719478417,Comment,68719478416,Comment
68719478418,Comment,68719478416,Comment
68719478419,Comment,68719478416,Comment
206158431907,Comment,206158431906,Comment
206158431908,Comment,206158431906,Comment
206158431910,Comment,206158431906,Comment
68719478445,Comment,68719478444,Comment
68719478447,Comment,68719478446,Comment
68719478448,Comment,68719478446,Comment
68719478449,Comment,68719478448,Comment
68719478450,Comment,68719478447,Comment
68719478451,Comment,68719478447,Comment
68719478452,Comment,68719478444,Comment
68719478462,Comment,68719478457,Comment
68719478463,Comment,68719478458,Comment
68719478465,Comment,68719478461,Comment
68719478466,Comment,68719478461,Comment
68719478467,Comment,68719478461,Comment
68719478468,Comment,68719478461,Comment
68719478469,Comment,68719478458,Comment
68719478839,Comment,68719478838,Comment
68719478841,Comment,68719478838,Comment
68719478842,Comment,68719478840,Comment
68719478843,Comment,68719478838,Comment
68719478845,Comment,68719478840,Comment
68719478847,Comment,68719478838,Comment
68719478850,Comment,68719478849,Comment
68719478908,Comment,68719478907,Comment
68719478909,Comment,68719478907,Comment
68719478910,Comment,68719478907,Comment
68719478911,Comment,68719478907,Comment
274877909127,Comment,274877909126,Comment
274877909128,Comment,274877909126,Comment
274877909129,Comment,274877909126,Comment
274877909133,Comment,274877909131,Comment
274877909134,Comment,274877909129,Comment
274877909135,Comment,274877909126,Comment
274877909137,Comment,274877909131,Comment
274877909138,Comment,274877909134,Comment
274877909144,Comment,274877909142,Comment
274877909146,Comment,274877909142,Comment
343597385889,Comment,343597385887,Comment
343597385890,Comment,343597385887,Comment
343597385891,Comment,343597385889,Comment
274877909161,Comment,274877909159,Comment
274877909163,Comment,274877909159,Comment
274877909164,Comment,274877909163,Comment
274877909165,Comment,274877909163,Comment
274877909166,Comment,274877909163,Comment
274877909167,Comment,274877909161,Comment
274877909168,Comment,274877909161,Comment
274877909169,Comment,274877909167,Comment
274877909170,Comment,274877909163,Comment
274877909171,Comment,274877909159,Comment
274877909175,Comment,274877909174,Comment
274877909177,Comment,274877909174,Comment
274877909178,Comment,274877909174,Comment
274877909179,Comment,274877909174,Comment
274877909182,Comment,274877909176,Comment
274877909183,Comment,274877909178,Comment
274877909184,Comment,274877909178,Comment
274877909185,Comment,274877909181,Comment
274877909187,Comment,274877909183,Comment
274877909195,Comment,274877909194,Comment
274877909197,Comment,274877909194,Comment
206158432671,Comment,206158432667,Comment
206158432672,Comment,206158432667,Comment
206158432674,Comment,206158432673,Comment
206158432675,Comment,206158432667,Comment
206158432795,Comment,206158432794,Comment
206158432796,Comment,206158432794,Comment
206158432797,Comment,206158432795,Comment
206158432800,Comment,206158432794,Comment
206158432801,Comment,206158432797,Comment
206158432802,Comment,206158432795,Comment
206158432803,Comment,206158432797,Comment
274877909548,Comment,274877909547,Comment
274877909549,Comment,274877909546,Comment
274877909551,Comment,274877909546,Comment
274877909552,Comment,274877909547,Comment
274877909553,Comment,274877909547,Comment
274877909554,Comment,274877909552,Comment
274877909555,Comment,274877909547,Comment
343597386296,Comment,343597386295,Comment
343597386297,Comment,343597386295,Comment
343597386298,Comment,343597386297,Comment
206158432840,Comment,206158432839,Comment
206158432841,Comment,206158432839,Comment
206158432842,Comment,206158432839,Comment
206158432844,Comment,206158432839,Comment
206158432845,Comment,206158432839,Comment
206158432846,Comment,206158432839,Comment
206158432847,Comment,206158432839,Comment
206158432848,Comment,206158432839,Comment
206158432849,Comment,206158432844,Comment
206158432850,Comment,206158432839,Comment
274877909590,Comment,274877909589,Comment
274877909591,Comment,274877909589,Comment
274877909595,Comment,274877909589,Comment
274877909599,Comment,274877909596,Comment
274877909600,Comment,274877909597,Comment
274877909602,Comment,274877909596,Comment
68719479399,Comment,68719479396,Comment
68719479401,Comment,68719479397,Comment
68719479403,Comment,68719479397,Comment
68719479404,Comment,68719479396,Comment
68719479405,Comment,68719479396,Comment
68719479406,Comment,68719479396,Comment
68719479407,Comment,68719479397,Comment
68719479408,Comment,68719479402,Comment
68719479409,Comment,68719479402,Comment
68719479410,Comment,68719479404,Comment
206158432888,Comment,206158432884,Comment
206158432889,Comment,206158432888,Comment
206158432891,Comment,206158432884,Comment
343597386560,Comment,343597386558,Comment
343597386561,Comment,343597386558,Comment
343597386562,Comment,343597386558,Comment
343597386563,Comment,343597386558,Comment
343597386566,Comment,343597386565,Comment
343597386567,Comment,343597386565,Comment
343597386568,Comment,343597386566,Comment
343597386572,Comment,343597386571,Comment
343597386574,Comment,343597386572,Comment
274877909845,Comment,274877909844,Comment
274877909846,Comment,274877909844,Comment
274877909847,Comment,274877909845,Comment
274877909848,Comment,274877909845,Comment
274877909849,Comment,274877909844,Comment
274877909850,Comment,274877909849,Comment
274877909851,Comment,274877909845,Comment
274877909852,Comment,274877909849,Comment
274877909854,Comment,274877909845,Comment
274877909855,Comment,274877909845,Comment
274877909857,Comment,274877909856,Comment
274877909860,Comment,274877909859,Comment
274877909923,Comment,274877909922,Comment
274877909924,Comment,274877909923,Comment
274877909929,Comment,274877909928,Comment
274877909930,Comment,274877909928,Comment
206158433202,Comment,206158433199,Comment
206158433204,Comment,206158433199,Comment
206158433206,Comment,206158433199,Comment
206158433207,Comment,206158433199,Comment
274877909951,Comment,274877909950,Comment
206158433356,Comment,206158433355,Comment
206158433357,Comment,206158433356,Comment
206158433363,Comment,206158433360,Comment
206158433364,Comment,206158433360,Comment
206158433365,Comment,206158433364,Comment
206158433366,Comment,206158433364,Comment
206158433367,Comment,206158433363,Comment
206158433368,Comment,206158433362,Comment
206158433369,Comment,206158433360,Comment
274877910114,Comment,274877910113,Comment
274877910115,Comment,274877910113,Comment
274877910116,Comment,274877910113,Comment
274877910122,Comment,274877910121,Comment
274877910123,Comment,274877910122,Comment
274877910125,Comment,274877910121,Comment
274877910127,Comment,274877910121,Comment
274877910128,Comment,274877910121,Comment
274877910129,Comment,274877910121,Comment
274877910130,Comment,274877910122,Comment
274877910131,Comment,274877910128,Comment
274877910132,Comment,274877910128,Comment
274877910139,Comment,274877910137,Comment
274877910140,Comment,274877910136,Comment
274877910146,Comment,274877910145,Comment
274877910147,Comment,274877910145,Comment
274877910150,Comment,274877910145,Comment
274877910151,Comment,274877910149,Comment
274877910152,Comment,274877910149,Comment
274877910153,Comment,274877910150,Comment
274877910154,Comment,274877910149,Comment
206158433706,Comment,206158433705,Comment
206158433708,Comment,206158433706,Comment
206158433709,Comment,206158433706,Comment
206158433710,Comment,206158433706,Comment
206158433711,Comment,206158433705,Comment
206158433712,Comment,206158433708,Comment
206158433713,Comment,206158433706,Comment
206158433715,Comment,206158433705,Comment
206158433716,Comment,206158433713,Comment
206158433717,Comment,206158433705,Comment
206158433718,Comment,206158433706,Comment
206158433736,Comment,206158433735,Comment
206158433737,Comment,206158433736,Comment
206158433738,Comment,206158433735,Comment
206158433739,Comment,206158433736,Comment
206158433740,Comment,206158433735,Comment
274877910480,Comment,274877910478,Comment
274877910481,Comment,274877910479,Comment
274877910482,Comment,274877910481,Comment
206158433756,Comment,206158433755,Comment
206158433757,Comment,206158433755,Comment
206158433758,Comment,206158433755,Comment
206158433759,Comment,206158433755,Comment
206158433760,Comment,206158433757,Comment
206158433762,Comment,206158433757,Comment
206158433763,Comment,206158433755,Comment
206158433764,Comment,206158433755,Comment
206158433765,Comment,206158433755,Comment
206158433766,Comment,206158433762,Comment
206158433770,Comment,206158433769,Comment
206158433772,Comment,206158433771,Comment
206158433773,Comment,206158433771,Comment
206158433777,Comment,206158433775,Comment
274877910544,Comment,274877910543,Comment
274877910545,Comment,274877910543,Comment
274877910552,Comment,274877910551,Comment
274877910554,Comment,274877910553,Comment
274877910556,Comment,274877910553,Comment
343597387661,Comment,343597387660,Comment
